"","time","MR_mean_summ","MR_sd_summ","maladaptation_time"
"920",920,0.550895267568018,0.312931158663046,0
"921",921,0.560890965893786,0.306048182284655,1
"922",922,0.561411256357175,0.303741643066174,1
"923",923,0.558847285070418,0.301097598294317,0
"924",924,0.556814091665182,0.300634719189147,1
"925",925,0.557845016789868,0.305152859238109,0
"926",926,0.583991236284041,0.30089825316134,1
"927",927,0.580118059322681,0.296323147402132,1
"928",928,0.576323082992546,0.297765342105459,1
"929",929,0.574618927159328,0.303094816561088,1
"930",930,0.565085832006202,0.301098609609023,0
"931",931,0.583084549149494,0.305239062517148,0
"932",932,0.597033507875257,0.301304571157863,1
"933",933,0.598551413061374,0.299681566746312,0
"934",934,0.58833043592886,0.305748692821726,0
"935",935,0.570103499563661,0.313932250303014,0
"936",936,0.584850673795189,0.311711072082494,0
"937",937,0.579547301895224,0.31027997156013,0
"938",938,0.568193251621143,0.305085113918631,0
"939",939,0.589714012983826,0.30864104529225,0
"940",940,0.598356762842564,0.30813682883484,1
"941",941,0.571572733092915,0.306607245148869,1
"942",942,0.584102989092673,0.2955818063264,1
"943",943,0.590853178293473,0.289059836396795,1
"944",944,0.585569218710676,0.302332285421095,0
"945",945,0.569598366371061,0.311575046851365,0
"946",946,0.573469536982909,0.297621543963481,1
"947",947,0.596720693284584,0.301818692961161,1
"948",948,0.560731799320498,0.311675634488466,0
"949",949,0.558760100494679,0.305937179231535,1
"950",950,0.565064978277906,0.307482503915234,1
"951",951,0.555531864578449,0.297154253493796,1
"952",952,0.576039505027109,0.291903508088738,1
"953",953,0.566807193642456,0.299444246824907,1
"954",954,0.564004120794845,0.297309911542375,1
"955",955,0.545696962709653,0.302788093646476,1
"956",956,0.546843700877204,0.31473615626254,0
"957",957,0.541172040865833,0.320993048187859,0
"958",958,0.566155016109081,0.306565914964105,1
"959",959,0.585471920788928,0.320230158779716,0
"960",960,0.583487584372668,0.312761521111762,0
"961",961,0.563242901409759,0.308393652456695,1
"962",962,0.56441197807045,0.303525372555951,1
"963",963,0.572304953976047,0.305501289551726,0
"964",964,0.578195385819559,0.315379410766896,0
"965",965,0.593131143307228,0.302990094544257,1
"966",966,0.558952502679568,0.303452798372995,1
"967",967,0.59075533935075,0.314235491803247,0
"968",968,0.579963123727251,0.306978251500925,1
"969",969,0.567059326080356,0.306106360598116,1
"970",970,0.58842310014576,0.309009869925293,0
"971",971,0.617045240333514,0.30610823262278,0
"972",972,0.58307782779842,0.306897087287311,0
"973",973,0.573305854958334,0.312330384165396,0
"974",974,0.571428247613619,0.302887873534605,0
"975",975,0.587465268204416,0.302013510661246,1
"976",976,0.57594990734253,0.305467865184808,1
"977",977,0.572833853531992,0.30268247835707,1
"978",978,0.558466909349305,0.306642681423338,0
"979",979,0.583461485177495,0.304920445450679,0
"980",980,0.583123715958434,0.302119414207284,1
"981",981,0.592164385056744,0.305932395048117,0
"982",982,0.594010938870222,0.307951679382887,0
"983",983,0.574104460416714,0.306175545668527,1
"984",984,0.562999043745984,0.303625455719428,1
"985",985,0.563948774093072,0.308580792157362,0
"986",986,0.569164274559683,0.288830666114962,1
"987",987,0.573945834248043,0.298581267984232,1
"988",988,0.560618131182057,0.299017982205731,1
"989",989,0.572142440335559,0.305967332420096,0
"990",990,0.555658101898565,0.313949628571515,0
"991",991,0.585326474627135,0.319975912117201,0
"992",992,0.587206622661658,0.307769253273638,0
"993",993,0.578895615074466,0.304715780449821,1
"994",994,0.576417589429516,0.307329712194703,0
"995",995,0.571628896555338,0.297828937925915,1
"996",996,0.557371662583838,0.306410811759247,1
"997",997,0.565845870150944,0.301381727550312,0
"998",998,0.576815688277238,0.297405028352697,1
"999",999,0.572872116079544,0.301409202084568,0
"1000",1000,0.594806832695311,0.309608450885435,0
"1001",1001,0.5384578302919,0.31756124107543,0
"1002",1002,0.53977567127583,0.306973138651817,1
"1003",1003,0.565433494328973,0.3093014075782,1
"1004",1004,0.55401617591944,0.306037501374302,0
"1005",1005,0.5140794650684,0.296936200244017,1
"1006",1006,0.513052273334287,0.307073349936034,0
"1007",1007,0.516601627587453,0.308624412548692,0
"1008",1008,0.52260198533254,0.298080684612481,1
"1009",1009,0.520282773851974,0.288105503703409,1
"1010",1010,0.513873595008382,0.295798005929975,1
"1011",1011,0.48734162713027,0.293247008184325,1
"1012",1012,0.491972497034483,0.290298311916208,1
"1013",1013,0.4834349200651,0.293250280935412,1
"1014",1014,0.468802603235183,0.306877664628218,1
"1015",1015,0.481140039965474,0.303476236225027,1
"1016",1016,0.460984528667483,0.308645020916497,0
"1017",1017,0.447191618310022,0.309609040293856,1
"1018",1018,0.463629661901766,0.303454638654202,1
"1019",1019,0.432934734774828,0.311523979594521,1
"1020",1020,0.438590993557036,0.308219843873246,0
"1021",1021,0.445353535217101,0.305268931815646,1
"1022",1022,0.447608716561451,0.298845849937922,1
"1023",1023,0.460391800318957,0.307634206506764,1
"1024",1024,0.435990380986362,0.309394054210337,1
"1025",1025,0.482875456414456,0.308025051293079,1
"1026",1026,0.446540973078417,0.301959353001257,1
"1027",1027,0.458138424597373,0.310820159187019,0
"1028",1028,0.451685698900855,0.295988956833725,1
"1029",1029,0.428932466272106,0.298125772079014,1
"1030",1030,0.420310789250486,0.300756238841619,1
"1031",1031,0.436300307504047,0.300612593218861,1
"1032",1032,0.432094598386352,0.304313805004982,1
"1033",1033,0.397921445855521,0.292856707741994,1
"1034",1034,0.433401514460645,0.30887390208807,0
"1035",1035,0.417299278331805,0.295018698792277,1
"1036",1036,0.398306877417647,0.295322594735124,1
"1037",1037,0.390242473772647,0.299031220968608,1
"1038",1038,0.363573000709424,0.286311282274152,1
"1039",1039,0.383319165742362,0.324135427380611,0
"1040",1040,0.397868042147326,0.305780555757046,1
"1041",1041,0.382880556439231,0.298880581338945,1
"1042",1042,0.382180227054743,0.291234751321473,1
"1043",1043,0.380342578264379,0.291374520716041,0
"1044",1044,0.373451764779611,0.295849814770322,1
"1045",1045,0.405599256703217,0.306514885627978,1
"1046",1046,0.378779722220025,0.300011490091086,1
"1047",1047,0.384686668989808,0.304236496955586,1
"1048",1048,0.364456843423425,0.286148807921051,1
"1049",1049,0.408939673445447,0.306681440812826,1
"1050",1050,0.39291812313147,0.292593702387656,1
"1051",1051,0.370931009816738,0.29272580882563,0
"1052",1052,0.3792187630333,0.292438867323246,0
"1053",1053,0.383398241018053,0.281417645686699,1
"1054",1054,0.366769019849802,0.285281697849062,1
"1055",1055,0.353672871202271,0.286030540172273,1
"1056",1056,0.351698284774958,0.270882405947524,1
"1057",1057,0.334763593993649,0.268663502920029,1
"1058",1058,0.342208772034826,0.270610066185909,1
"1059",1059,0.384203891227327,0.282839539896809,1
"1060",1060,0.340574411833238,0.280801231850477,1
"1061",1061,0.336865530663153,0.278527006505414,1
"1062",1062,0.322424488967014,0.271938800277605,1
"1063",1063,0.322410213654233,0.274207966486073,1
