"param_iteration","timeperiod","pop_struct","pop_size","mean_MR","sd_MR"
759,"Before",170521.483211192,186938,0.331817632784607,0.341829975484581
759,"Soon",454541.452774841,1689166,0.0313530315911147,0.0781267875957417
759,"After",617786.126374516,2245652,0.0300318482176709,0.0748029066026498
760,"Before",183603.14350516,252865,0.522689378408613,0.376231873311719
760,"Soon",1566573.64373855,2130662,0.141028243625818,0.203183074013295
760,"After",1803766.82658643,2458866,0.134038526818717,0.193382326579874
762,"Before",206821.368392115,250690,0.552373789949722,0.365266122917167
762,"Soon",1708707.76485269,2197114,0.0466441863975599,0.0963107006468125
762,"After",1937316.01672411,2488189,0.0458642729001743,0.0951884534141828
763,"Before",116190.929831052,231702,0.540406537371142,0.386480561574963
763,"Soon",1190528.41918677,2110844,0.163742254590125,0.232966252796036
763,"After",1354101.95328362,2386132,0.132715837939737,0.188686926915116
764,"Before",199930.759317426,253971,0.568814099351363,0.369512586837621
764,"Soon",1609150.58438892,2163767,0.0451593104329983,0.0944955173643071
764,"After",1834492.43726716,2465180,0.0457956518930162,0.0953550784993115
765,"Before",131401.222229655,231689,0.405643523812211,0.365856207254886
765,"Soon",1234086.75974007,2118244,0.0555052808125241,0.106913121854801
765,"After",1396864.00120143,2400846,0.0563090523282762,0.10824378677452
766,"Before",183968.393674094,248694,0.441643776691174,0.357811282154135
766,"Soon",1517789.33435689,2136162,0.0478292354947324,0.0979320132553911
766,"After",1741376.06264416,2451914,0.0481940772492154,0.0980120069869519
767,"Before",136028.354072721,247072,0.384185783799079,0.344314667595034
767,"Soon",1225825.14087013,2078660,0.0797414034051727,0.136105203776299
767,"After",1403608.34077625,2379861,0.0810262590116059,0.135893188624236
768,"Before",211721.564030439,255390,0.515922134751145,0.368073721448363
768,"Soon",1654466.49851124,2157656,0.0351826788154853,0.0821400331011682
768,"After",1890929.0387896,2465307,0.0352473985345333,0.0822360788981992
769,"Before",100775.561146584,241262,0.556680511990838,0.37169047655653
769,"Soon",922212.612080241,2006653,0.0426166136636911,0.0928391900689594
769,"After",1055369.04792737,2310632,0.0417838391125418,0.0916184780769395
770,"Before",157394.854103746,248281,0.433795121897143,0.37222562244768
770,"Soon",1397939.23526686,2117600,0.0745713355244269,0.129521706210732
770,"After",1568914.07147642,2388624,0.075271863629803,0.129626997697386
771,"Before",240538.430358927,260146,0.602817879846333,0.379364648812213
771,"Soon",1948439.08678003,2232248,0.0451997368914357,0.0939895665182186
771,"After",2213133.60235717,2533807,0.0450424606623567,0.0941840814886185
772,"Before",200760.967150676,252361,0.502554620348613,0.374190328469091
772,"Soon",1607660.77820045,2159916,0.0438081941619183,0.0930963295070464
772,"After",1818590.92310032,2444441,0.0429138906138085,0.0919575570993878
773,"Before",190462.633367638,249915,0.518674708413291,0.362063192768766
773,"Soon",1467578.90573901,2139196,0.0378194758855965,0.0862758174355517
773,"After",1652121.10684838,2422043,0.0373095002672015,0.0851487547540457
774,"Before",194789.416848957,253171,0.51403145015971,0.370934387209688
774,"Soon",1672224.43953826,2181623,0.101714185640215,0.158296196782227
774,"After",1883596.0306685,2462923,0.104935640707146,0.163381304512094
775,"Before",164412.328330034,249923,0.440928674696366,0.373958411429768
775,"Soon",1424803.96525021,2114516,0.139482631804827,0.201894437449636
775,"After",1616379.69329751,2381790,0.140783133964658,0.200382761692244
776,"Before",103140.624165449,237306,0.413643989653235,0.363299956238717
776,"Soon",976558.876141043,2005813,0.052269294811588,0.103743877849932
776,"After",1130902.65748927,2306717,0.0525470811686593,0.104394341030586
777,"Before",118982.621671691,242842,0.394833988674206,0.361467322783641
777,"Soon",1133875.04442769,2082481,0.0469193801228081,0.0973934599732526
777,"After",1307915.7282537,2386981,0.0464527234395882,0.0968809808655516
778,"Before",231053.739919288,258015,0.479381516661527,0.374914592102312
778,"Soon",1935240.94366675,2217680,0.140133554676071,0.197924477956887
778,"After",2243492.64695615,2561196,0.142449527198088,0.201691718378143
779,"Before",231012.895462635,251817,0.490839264763134,0.371692094177355
779,"Soon",1928539.51629285,2202452,0.0828134838971075,0.140040170906208
779,"After",2188802.73677116,2492256,0.0809006570788226,0.136724098232685
780,"Before",205432.206955361,252012,0.502052402347377,0.379115527387469
780,"Soon",1672021.63682401,2161915,0.045074405455735,0.0948340788883396
780,"After",1902509.37026443,2468085,0.0454090736876197,0.09494628843326
781,"Before",206981.653200494,247656,0.477687695053357,0.371033637466073
781,"Soon",1765742.83737392,2185574,0.106514403014606,0.166845522444514
781,"After",2005647.71366352,2477365,0.113248452099466,0.172016758595397
783,"Before",223110.000393365,250459,0.478749756067175,0.386775223611206
783,"Soon",1842629.57513693,2199446,0.047086261984801,0.0964431219672728
783,"After",2108672.91471388,2521299,0.0469501127437588,0.0959822813609277
784,"Before",89556.8022201331,233427,0.56837737686839,0.363864272491947
784,"Soon",926908.776768586,2051978,0.151164786347592,0.214641827785652
784,"After",1046811.91474565,2312816,0.128374254277664,0.188143272847736
785,"Before",16401.5694237287,84024,0.671228988810477,0.33603372212041
785,"Soon",91012.6274623035,367393,0.0223818530211446,0.0657663812627445
785,"After",148749.171989902,630388,0.0194110541533054,0.0620697270053956
786,"Before",150032.475666632,237169,0.481233875237883,0.373853303070676
786,"Soon",1425764.74175129,2148086,0.108993202989171,0.167979763560237
786,"After",1642185.86296593,2466726,0.112270427288293,0.170769505517582
787,"Before",52944.4505207071,216836,0.484837938492246,0.382379343288777
787,"Soon",457163.777885168,1600767,0.0397212161141002,0.0910494833713977
787,"After",632136.519173548,2229613,0.0372545775922385,0.0867625127412189
788,"Before",245312.039920139,255516,0.493188357276516,0.37992080032981
788,"Soon",2015671.07822034,2218537,0.0805299175832636,0.136827519060592
788,"After",2302865.34962078,2547318,0.0825546796878668,0.138595998579417
789,"Before",109001.745622394,240245,0.446861938897641,0.36954838799534
789,"Soon",978844.024152092,2026863,0.0434831075045647,0.0936900746794384
789,"After",1113086.69971265,2317573,0.0435653512687687,0.0937642352034591
791,"Before",225780.211702867,255287,0.568829977784688,0.371543109865114
791,"Soon",1932649.744446,2231061,0.106011714824353,0.163909962273755
791,"After",2202364.137951,2544463,0.103629688603764,0.1599402810356
792,"Before",182357.957269346,250720,0.549144642049817,0.379120723654552
792,"Soon",1534501.78618383,2156327,0.0629996554978749,0.115826801522715
792,"After",1743858.58508199,2453739,0.0653446471737349,0.119269428182316
793,"Before",130541.848107422,239391,0.388376487426957,0.357200014012014
793,"Soon",1286110.56502136,2103772,0.0625382830382877,0.115511338914776
793,"After",1425287.09782412,2352868,0.0616500662483097,0.114737966438256
794,"Before",187614.907408564,246157,0.53675587284154,0.375493884309939
794,"Soon",1319197.33789575,2102945,0.0322977362172909,0.0786250533790556
794,"After",1498784.32490572,2402587,0.0323142092627235,0.0787352930602113
795,"Before",70677.1776540764,230245,0.604966275051132,0.359052932908918
795,"Soon",702474.84333746,1950646,0.041609635034861,0.0928356333410012
795,"After",799177.646774894,2241885,0.0407029647090955,0.0915823570040451
796,"Before",189372.98869535,248769,0.531330526675156,0.384847939118026
796,"Soon",1530857.63797522,2141021,0.0477711951063641,0.0974571213486762
796,"After",1753217.8483287,2440709,0.0472306595911737,0.0970292900046949
797,"Before",158721.027643384,250715,0.375522405567327,0.358718843476306
797,"Soon",1456747.52790253,2150030,0.067476597236033,0.120470079856941
797,"After",1648849.27781688,2429961,0.0667186244487808,0.120582153544697
799,"Before",208001.209383455,249395,0.555748898136378,0.36543914904036
799,"Soon",1660059.07345355,2150901,0.0363447844966079,0.0843118732274634
799,"After",1872390.7713303,2442412,0.0366742087917335,0.0846006524832068
800,"Before",85470.7448533709,227327,0.448000440050526,0.37258633514769
800,"Soon",926181.35472108,1996792,0.0666571806537332,0.122068528646488
800,"After",1052355.0886165,2288968,0.0649515703818423,0.119733965563645
801,"Before",232815.802273919,251546,0.43275611565223,0.361124427782236
801,"Soon",1850917.20467777,2179406,0.0309694365685202,0.0758248449390649
801,"After",2087267.76908846,2466365,0.0298016545947072,0.0736818486425058
802,"Before",165251.973609502,248321,0.466202984925974,0.377895860576517
802,"Soon",1461771.46239102,2152280,0.0645293455148601,0.117586949997932
802,"After",1657145.14369201,2429936,0.0649364088055219,0.117664683041436
803,"Before",234894.109552971,250179,0.272775838536405,0.298526502828632
803,"Soon",1763175.08472876,2153813,0.0610424944589744,0.116195571716958
803,"After",2013998.55097018,2446942,0.0573367367573291,0.109676804380086
804,"Before",234543.627113106,258470,0.42723429528426,0.363087370264399
804,"Soon",1916526.43396106,2196684,0.072979043893533,0.127347856989318
804,"After",2196856.80890647,2521107,0.071921076098412,0.126241979979338
805,"Before",120671.86964983,246974,0.481668981252883,0.377261596619483
805,"Soon",1151887.63892656,2071955,0.062900772125268,0.115868137353674
805,"After",1301206.91039222,2348133,0.0618984996998897,0.114818098110289
806,"Before",132469.700231205,240719,0.60373340900006,0.377203254206393
806,"Soon",1109453.49730886,2065316,0.0384458770000832,0.0870929512382347
806,"After",1265967.09635419,2370250,0.0377439408499775,0.0863016060614723
807,"Before",203853.027400124,249641,0.481785946112688,0.373339869156081
807,"Soon",1645350.7776408,2170422,0.0448392719979579,0.0941207480102075
807,"After",1876352.7922285,2472257,0.0442343607176382,0.0929577924495271
808,"Before",78085.635548135,214375,0.46907928847478,0.37596695876663
808,"Soon",837199.0511571,2010448,0.0641248588555251,0.120134477214885
808,"After",917502.389879434,2241597,0.0608155864901524,0.113570853829672
809,"Before",149125.031837991,246627,0.499968535713118,0.369988004187831
809,"Soon",1284514.60770298,2096823,0.0579204207566021,0.110530316443515
809,"After",1471896.23315495,2405699,0.0578267701846762,0.111292469867503
810,"Before",91221.3077491836,222707,0.512648814116798,0.374358228907595
810,"Soon",953683.433430506,2052069,0.0816577118985274,0.139277958209234
810,"After",1069210.93887118,2291030,0.0814645794064496,0.137268127907889
811,"Before",77477.0098146838,239128,0.359857013225521,0.346201029689145
811,"Soon",738697.864620931,1992024,0.229552422167922,0.274237497689655
811,"After",864432.96452004,2307966,0.178653245325539,0.236752203920332
812,"Before",201185.9947238,249202,0.496029757776514,0.38362529429655
812,"Soon",1561544.81937346,2140714,0.0502714478407033,0.100932855317261
812,"After",1773708.85301015,2452232,0.050505371974404,0.101098170400942
813,"Before",128975.542178658,235744,0.562109893795874,0.371015071064913
813,"Soon",1220102.08440876,2097430,0.0604155364639109,0.11371164139421
813,"After",1397172.15402543,2399038,0.0608586018118495,0.112959715896022
814,"Before",37137.7697576791,137753,0.728611077305385,0.297502656369578
814,"Soon",535496.721705584,1979844,0.405148283623166,0.364956095815494
814,"After",651048.755116939,2244738,0.206909106899219,0.260996789223808
815,"Before",92740.8082813291,234328,0.487089397418804,0.368645830467937
815,"Soon",948961.360487682,2006245,0.105312443319714,0.166259405248407
815,"After",1118408.88134725,2326925,0.0987618763051111,0.156881448141123
816,"Before",233041.269688037,254465,0.535573249864794,0.363131378913477
816,"Soon",1882110.76615109,2204862,0.0504486723081782,0.101362107773875
816,"After",2131267.06905734,2497813,0.0493948042697045,0.0995574150502102
817,"Before",238194.036255064,253579,0.443704885314428,0.352150472515809
817,"Soon",1996265.6001598,2202833,0.0988599687605495,0.156993046812835
817,"After",2300959.86563068,2535260,0.0890948193193855,0.144956889141848
819,"Before",206665.987614566,246721,0.45237941660736,0.369241216642001
819,"Soon",1422138.9365467,2127588,0.027606590337745,0.0723174831229092
819,"After",1630945.45342987,2396062,0.0272949860767016,0.0713704068327319
820,"Before",94784.3780934871,243527,0.573143495226631,0.366196269300576
820,"Soon",906610.762482831,2030444,0.0630318242540426,0.118160795815484
820,"After",1056435.47576955,2347307,0.0621138233057984,0.115584443065799
821,"Before",174920.986276753,250044,0.433430335743281,0.36858272885891
821,"Soon",1413281.948978,2097808,0.052099122621452,0.1024448171624
821,"After",1646069.66271989,2435428,0.0529158517687332,0.10381640645502
822,"Before",193502.185238741,248639,0.51089222383762,0.381269207515637
822,"Soon",1569063.54098228,2150752,0.0459876068997161,0.0954354230425551
822,"After",1771449.93422789,2443038,0.0465230712042682,0.0968646834353839
823,"Before",123943.039781141,240550,0.565022928914943,0.368145870604191
823,"Soon",1180732.39093829,2067267,0.110277957653749,0.169146255196781
823,"After",1357600.98248409,2358343,0.102427388480673,0.160681793879709
824,"Before",105861.489214476,242348,0.489682854108282,0.37069696600579
824,"Soon",996850.123844031,2044969,0.0516232580767745,0.103981169111832
824,"After",1127060.67025066,2324761,0.0505228354120886,0.10245212507372
825,"Before",228631.425245,255260,0.470040885295752,0.374378614447519
825,"Soon",1875993.30126623,2213624,0.0414260398201074,0.0896735853410398
825,"After",2113360.78585924,2496097,0.0410127099253682,0.0893223324156407
826,"Before",197701.489113055,250857,0.394315991397881,0.345540767254563
826,"Soon",1626838.6449622,2160830,0.0518346629299366,0.102474894139456
826,"After",1878505.67038034,2489920,0.051041064224437,0.102040921809536
827,"Before",108582.786754809,245241,0.498077688755844,0.364656654466818
827,"Soon",1020479.01164329,2012710,0.0539627158097716,0.107272283646252
827,"After",1183083.89158113,2330881,0.0535844608576822,0.106672882343967
828,"Before",217865.014618659,254971,0.477669478666045,0.373927371212363
828,"Soon",1796732.79655877,2173366,0.0636655270078559,0.116971431315463
828,"After",2069879.0640023,2491189,0.0621292738370478,0.114371363375043
829,"Before",219697.995400048,245930,0.470377971691502,0.371039027655995
829,"Soon",792675.168033293,1936102,0.045173383552025,0.0995936434985433
829,"After",949183.555866472,2309781,0.0414390942508367,0.0901290426633311
830,"Before",198465.988780429,251122,0.523023503998502,0.372090363891518
830,"Soon",1643113.43583428,2148254,0.0848488292249644,0.141574933152468
830,"After",1883324.9166175,2461974,0.0828277315382825,0.138390346361811
831,"Before",152671.414347482,243584,0.464905706847115,0.374208421511064
831,"Soon",1071954.59597803,2059756,0.0391235029604714,0.0879958513246936
831,"After",1212390.20444078,2353576,0.0383280747423021,0.0864664602918619
832,"Before",152369.279249121,226680,0.604882367788133,0.35965881214326
832,"Soon",1407721.27592595,2129350,0.101999899228339,0.161211166614335
832,"After",1605051.54509844,2430041,0.102840284836147,0.160816316024693
833,"Before",128430.318890637,245395,0.535075641822846,0.369219744320816
833,"Soon",1161687.07037895,2061203,0.0589423234643901,0.111302788316278
833,"After",1342145.48839834,2381104,0.05832999390906,0.110826982944928
834,"Before",79841.9024971101,236383,0.582328202168934,0.362559704403853
834,"Soon",748695.216108402,1982760,0.0527405812146574,0.107815178967391
834,"After",907491.750226549,2320106,0.0497310562636387,0.100703965352837
835,"Before",178296.075497788,245026,0.568500758518187,0.359378682664429
835,"Soon",1529959.44578571,2109574,0.0891327160590503,0.145318034552214
835,"After",1774329.91265435,2443333,0.0856966281369207,0.142136649654161
836,"Before",199128.339008011,249286,0.518010569665127,0.374241440419286
836,"Soon",1578217.16727813,2155075,0.0445831360334603,0.0935772780518791
836,"After",1797256.86259365,2457126,0.0434767441056628,0.0924975870169443
837,"Before",58155.1631883522,228871,0.595353997908074,0.366162762836144
837,"Soon",434216.069087632,1533595,0.0469416342048626,0.100641579641941
837,"After",642529.496258401,2249433,0.0415583803829966,0.091074562877833
838,"Before",182366.921684354,246349,0.629921088826274,0.354911142156908
838,"Soon",1415781.93077241,2133676,0.148399383724361,0.215035076286183
838,"After",1599969.92232828,2421837,0.127731744763218,0.183935070175299
839,"Before",123537.414544699,243831,0.470741751903639,0.370630112580208
839,"Soon",1121236.15380534,2043117,0.0488999822069894,0.100012558451778
839,"After",1299619.57859527,2367628,0.0487936895703048,0.0996069298427997
840,"Before",85846.0887929151,243277,0.416900728349895,0.372387866110907
840,"Soon",851765.556826129,2019669,0.0436561016098404,0.0946091164492422
840,"After",958695.624194099,2288918,0.0434105827050929,0.094234739015986
841,"Before",187362.161641679,252223,0.527209208521337,0.366272440605516
841,"Soon",1665935.48007365,2191309,0.170526593759319,0.225850155129603
841,"After",1881854.55028363,2472547,0.159888650326641,0.217656165872177
842,"Before",197474.045474533,257673,0.642603368143558,0.353612117256731
842,"Soon",1634336.2649909,2153512,0.0797618609269329,0.134976343491271
842,"After",1858205.00636992,2453820,0.0793366886797424,0.134516023960285
843,"Before",60249.476641861,213459,0.566930747101336,0.362110025674959
843,"Soon",494800.482778634,1704350,0.0294330053620435,0.0764726902729089
843,"After",658025.186389735,2210281,0.0284009622310494,0.0748883616499644
844,"Before",120847.660810045,236634,0.414016374031102,0.367646164555638
844,"Soon",1212270.5090147,2120233,0.090046856029726,0.146761906277167
844,"After",1316144.44813101,2327795,0.0876538437766311,0.143802259486587
845,"Before",144647.932570683,245041,0.501283764100137,0.392395846554393
845,"Soon",1301041.24315356,2111853,0.136758845852078,0.200406821677862
845,"After",1450428.94856276,2376110,0.131266754221101,0.190493229686363
846,"Before",122754.357312167,239154,0.423431390424961,0.383286637930735
846,"Soon",1104794.05701661,2053189,0.044477000402085,0.0949245461264349
846,"After",1248593.83212198,2312801,0.0447783985422333,0.0954330248220297
847,"Before",117401.955696712,237822,0.54027169702464,0.366481991793251
847,"Soon",1134136.90560113,2055953,0.0588374378545111,0.111441582823066
847,"After",1276073.02367787,2331861,0.0575919293883487,0.11025366391113
848,"Before",215626.241422691,257175,0.512297552193711,0.366696196151394
848,"Soon",1790465.29907411,2212594,0.0700212367775376,0.12312750540995
848,"After",2041577.14964395,2526162,0.0711190624376354,0.12472573375127
849,"Before",215729.004276921,256762,0.535159654597683,0.369369341521141
849,"Soon",1783065.49112148,2222589,0.0654944073308521,0.119021497140419
849,"After",2009727.52312498,2501189,0.063756045136897,0.115965152882093
850,"Before",223589.107781974,259705,0.443170073185902,0.369384376894007
850,"Soon",1791517.29867673,2213886,0.0487536731168897,0.0984814366299852
850,"After",2048135.12341202,2529727,0.0489199424414645,0.0987714887909209
851,"Before",58691.4880370638,225467,0.552221006918012,0.373951868991838
851,"Soon",523901.526140083,1710166,0.0326312131452789,0.0816027839040549
851,"After",667422.895839412,2205110,0.0311161584980627,0.0789957713656647
852,"Before",228899.295140027,245730,0.429337157969581,0.384167143526797
852,"Soon",1770363.52646438,2155977,0.0668260372551374,0.125605331322774
852,"After",2003381.05872664,2428331,0.0596640554831186,0.114022127373948
853,"Before",176231.662103296,243486,0.571481530447466,0.349265112557499
853,"Soon",1301903.42996966,2114030,0.0423057561443774,0.0918028095599267
853,"After",1464604.68120563,2378841,0.040012285217793,0.0891509949326458
854,"Before",243022.028984131,262906,0.390558293612138,0.366188030309687
854,"Soon",1979114.58130357,2231126,0.145009528082067,0.20091933108369
854,"After",2249701.2075552,2535993,0.13522604250343,0.194910613464961
855,"Before",106038.781526516,237768,0.487415914931774,0.367432291278528
855,"Soon",1006707.69114508,2049135,0.055452851386383,0.108143924107873
855,"After",1148269.15381496,2336862,0.0556496044592735,0.107979887423025
856,"Before",194355.276924064,249986,0.56515712132933,0.367606111237206
856,"Soon",1668060.6903318,2184429,0.120004356280079,0.178716304087083
856,"After",1882152.01314545,2473149,0.118022856733164,0.172867003978227
857,"Before",222521.341515252,243735,0.60695854144764,0.366613081662876
857,"Soon",1278838.65151258,2031358,0.0350148131874665,0.0829160901190606
857,"After",1512750.72696925,2383229,0.0326404358720232,0.0780019478861168
859,"Before",202227.827579656,252931,0.376184966003692,0.363666417476065
859,"Soon",1569403.50702444,2109537,0.0746192853988064,0.13017334009448
859,"After",1812916.68383399,2448063,0.0742766416599582,0.130071108095916
860,"Before",127185.021441898,243932,0.518103526954747,0.368963817409242
860,"Soon",1193658.0203891,2108338,0.0502365913858553,0.101104161252524
860,"After",1346121.98084108,2377717,0.0491281387965273,0.0999748763320771
861,"Before",109793.454905258,229102,0.50669774960873,0.371818165882825
861,"Soon",1109155.66479776,2084125,0.0689958741819847,0.123495676519605
861,"After",1241634.34193325,2327411,0.0676187348857953,0.121138567030061
862,"Before",222206.252607683,254535,0.478301547528983,0.37659335950142
862,"Soon",1820616.62136067,2214632,0.0546768187190076,0.106203925904515
862,"After",2042067.57374198,2483991,0.0545656708484081,0.105722727399475
863,"Before",237052.36885041,252839,0.509746741627828,0.390004968323682
863,"Soon",1909663.56798322,2182067,0.0275888761064678,0.07135740936356
863,"After",2171415.50412919,2473652,0.0277366456953278,0.0713275027681985
864,"Before",207670.696944213,246166,0.55694865446436,0.3765349474859
864,"Soon",1648538.02536615,2163008,0.0511298938533494,0.101546254921126
864,"After",1865594.76321977,2458094,0.0514000671794653,0.10198940015179
866,"Before",111535.495179723,244066,0.361516923345313,0.354054735311558
866,"Soon",1075258.73131634,2058614,0.0487611359106484,0.100587084812414
866,"After",1214650.06145945,2325901,0.0489750964057481,0.100365209782569
867,"Before",138722.581395479,246422,0.410449410079996,0.357226494301937
867,"Soon",1201424.85146096,2103567,0.112505782147355,0.173031015529792
867,"After",1384781.24232555,2407482,0.104201492452015,0.160876893383658
868,"Before",89711.6449653144,232501,0.34860047014455,0.349878257366399
868,"Soon",880621.272459279,1974310,0.0466019141405992,0.0976180831298342
868,"After",1050638.63361737,2321890,0.047040279576141,0.098441420261652
869,"Before",244083.786980276,260045,0.417726429478151,0.339307769649662
869,"Soon",1970336.38663801,2230474,0.0482686645990377,0.0981689242592581
869,"After",2243196.14687076,2535214,0.0474700152970025,0.0970087295916132
870,"Before",198460.797549728,247725,0.543136990647326,0.367986743030902
870,"Soon",1577305.62726943,2163982,0.043452988752365,0.0926541358762213
870,"After",1780340.57343313,2447150,0.0432359313191122,0.0928136089749993
871,"Before",212101.53353549,243220,0.365635118630764,0.349542379517071
871,"Soon",938693.887627763,2052027,0.0974515125052349,0.161214958706813
871,"After",1055691.28866777,2310878,0.0860154315484638,0.143686012479617
872,"Before",237063.711243455,259592,0.439746662674543,0.361575496457505
872,"Soon",1894088.27560884,2222744,0.0441408594132137,0.0930505552872296
872,"After",2133610.92185673,2514077,0.0436700949991881,0.092330155888045
873,"Before",238153.240392503,257378,0.669691517762905,0.341801771002102
873,"Soon",1988626.33611916,2253598,0.0864089404983625,0.14342314795308
873,"After",2270693.56509117,2571038,0.0843773414812853,0.140531602707115
874,"Before",225377.021591421,254637,0.461337555137652,0.387159110130246
874,"Soon",1875034.09571846,2210612,0.0914577622903185,0.147124938554412
874,"After",2157086.89056774,2546686,0.0903123399519197,0.145401993907959
875,"Before",83821.8427479918,233163,0.721775086548158,0.307116825537264
875,"Soon",626042.446968114,1824100,0.0278013764840486,0.0734054977656786
875,"After",798591.378816488,2304627,0.0272961486594208,0.0726748945546478
876,"Before",93448.3455985688,238614,0.550192187806709,0.368366663661174
876,"Soon",921598.029821139,2036407,0.084036269978819,0.142863951927981
876,"After",1039465.90047637,2296986,0.0805910944217761,0.136351963675147
877,"Before",207266.334749961,250144,0.450088120275762,0.378221627596859
877,"Soon",1752323.38229881,2165801,0.173978341735959,0.236498637363876
877,"After",2024240.39559922,2500321,0.168028721694289,0.224160768849814
878,"Before",217985.568848832,258495,0.518741991148073,0.362922804521734
878,"Soon",1751616.67222733,2193331,0.0557049200865426,0.106856969570947
878,"After",1967673.48383862,2468753,0.0560247428427926,0.107371327148943
879,"Before",219959.835655243,252108,0.588099079358753,0.368309970140945
879,"Soon",1862015.26180109,2217191,0.157959700234096,0.214779001656885
879,"After",2121328.43502797,2518895,0.143840938040143,0.204090862935286
880,"Before",72449.6104876291,239780,0.520580746359093,0.37714722721805
880,"Soon",666006.601525364,1916426,0.0355280434134426,0.0845387187655194
880,"After",789458.778543622,2258715,0.0351928600186959,0.0845813824253535
881,"Before",170232.797420972,247874,0.415456224570331,0.366807159121077
881,"Soon",1473290.30317473,2154713,0.0484559087475687,0.0985533042402336
881,"After",1646880.15065887,2412207,0.0491259651919468,0.0995903877250253
882,"Before",109514.270373319,241128,0.676129621148506,0.335191376839763
882,"Soon",995436.40429098,2070719,0.0828559871685826,0.143884342803249
882,"After",1148021.49190383,2373768,0.0789007874328834,0.13509252381633
883,"Before",81654.6775527868,239538,0.502922397700836,0.378637794376867
883,"Soon",787906.122724315,1996246,0.0703332399357835,0.126508969676556
883,"After",918086.50289172,2312718,0.067401685844376,0.122514364276565
884,"Before",144356.765890219,243662,0.38693378271071,0.358153688935927
884,"Soon",1032208.11638616,2077589,0.0335812050743905,0.0807878276044996
884,"After",1192263.80475314,2378544,0.0341097648462473,0.08149069186061
885,"Before",219031.064323411,252030,0.562138227597522,0.362011292550398
885,"Soon",1714707.85517829,2178583,0.0427849884387665,0.0910109532707947
885,"After",1969777.45066097,2503490,0.0425672483815047,0.091495453376828
886,"Before",93295.7206364632,237441,0.551014856741958,0.373616281202666
886,"Soon",971298.2422497,2021428,0.0844339378638325,0.14277825724747
886,"After",1098207.66296547,2303595,0.0819800160222634,0.137785618543056
887,"Before",130311.776889211,247212,0.551123127853711,0.366344299339767
887,"Soon",1257564.65985224,2121498,0.0698398963634739,0.124753513690125
887,"After",1423358.36243514,2387510,0.0703269796054961,0.124154510006957
888,"Before",241106.3078449,260120,0.462694221407178,0.369491725207843
888,"Soon",1948755.29928724,2219839,0.0825115434415842,0.137317169426092
888,"After",2253679.18595034,2565037,0.0802258553156177,0.134906144550831
889,"Before",142231.995648668,245789,0.450200803172064,0.377769193018855
889,"Soon",1225858.85912226,2070588,0.0479385781685265,0.0987327541947968
889,"After",1413184.64049314,2368582,0.0471142466943749,0.0981560556507017
890,"Before",104081.873424054,237563,0.427774931252716,0.361725053872961
890,"Soon",1065419.81455553,2054401,0.0697362083777297,0.124625408025599
890,"After",1223249.97883729,2364800,0.0680257247577008,0.121971754559142
891,"Before",231017.634436241,256862,0.57657929287721,0.370830283954386
891,"Soon",1868263.13196068,2224927,0.0485828809925967,0.0982462378154073
891,"After",2132183.57804743,2543313,0.0490745373588437,0.0989865718581359
892,"Before",92291.1545915898,232858,0.501045989396808,0.370046414075886
892,"Soon",939215.624951317,2032016,0.0725200113093591,0.127873008252235
892,"After",1089605.97173678,2345597,0.0689721946285095,0.123733017689785
893,"Before",238528.239429785,260885,0.546662713784209,0.364154081125207
893,"Soon",1949235.64221143,2216679,0.0926521378529559,0.148532471863872
893,"After",2244293.58624492,2550790,0.0904952055253396,0.14674096821582
894,"Before",220893.93131398,249803,0.5056469247942,0.369822479662827
894,"Soon",1926386.24577817,2203041,0.179236626423804,0.239541887769736
894,"After",2206908.6838643,2525209,0.176901890378853,0.233932113099193
895,"Before",240831.042183229,260256,0.498376445709934,0.363970209729395
895,"Soon",1975707.70032412,2249517,0.079835380417444,0.134516879080177
895,"After",2248915.9621463,2560609,0.0774770777026718,0.13185266905432
896,"Before",192387.243973253,247048,0.462680764768185,0.381547135484945
896,"Soon",1604913.54186691,2172480,0.0510708710003346,0.101964862894158
896,"After",1811696.00693123,2466994,0.0522245597518071,0.103902561353955
897,"Before",127319.930110345,234112,0.449534551990257,0.371191930846594
897,"Soon",1257860.12371774,2097667,0.0690133341022239,0.123538613226048
897,"After",1443265.9068851,2406967,0.0696337809211259,0.123648475971893
898,"Before",145382.315573214,248171,0.563385443362997,0.365009109256376
898,"Soon",1357263.51794405,2134927,0.103063010392638,0.159465948366827
898,"After",1533650.97895297,2413309,0.102421307699464,0.159337359145661
899,"Before",177562.253083829,244471,0.47499769609469,0.375843765581444
899,"Soon",1396110.33137702,2133090,0.0381059888056836,0.086031288005098
899,"After",1567839.92366431,2402817,0.0383113511578186,0.0865713915345326
900,"Before",237985.490693676,259108,0.531851485215476,0.380338530122613
900,"Soon",1945739.87837683,2215630,0.093049218867335,0.148690344997602
900,"After",2213471.70466474,2516972,0.0926801027725441,0.149378004079579
901,"Before",78588.9344661695,226348,0.591970234981593,0.371156433960897
901,"Soon",765740.561683141,1969007,0.0453629896104759,0.0968880132179082
901,"After",876942.646635127,2247037,0.044960576856227,0.097051258212303
902,"Before",163631.750724325,248758,0.540513216270721,0.367188843124964
902,"Soon",1475975.69062892,2165341,0.100584625179074,0.158151244764293
902,"After",1663954.37000225,2439047,0.0964849694605081,0.153911785166265
