"","time","MR_mean_summ","MR_sd_summ","maladaptation_time"
"1287",1287,0.110262882219446,0.178348873058617,1
"1288",1288,0.113484585383807,0.178985893530938,1
"1289",1289,0.109245515562005,0.176145867223375,1
"1290",1290,0.111347857800766,0.17622601812532,1
"1291",1291,0.12862320404312,0.211739105799881,0
"1292",1292,0.115894432644858,0.192787665139021,0
"1293",1293,0.119780044990809,0.193406769824137,0
"1294",1294,0.111994408334184,0.187940121674248,0
"1295",1295,0.130997779508046,0.202053446802342,0
"1296",1296,0.115288037343836,0.187939564512013,0
"1297",1297,0.10946582367893,0.17789581806319,1
"1298",1298,0.107267582401432,0.177703923513938,1
"1299",1299,0.1069023107977,0.176773080535937,0
"1300",1300,0.114268521017017,0.17866516508041,1
"1301",1301,0.112939316197716,0.175140353226751,1
"1302",1302,0.104602854672874,0.172927574154728,0
"1303",1303,0.108534922449783,0.174372981582802,0
"1304",1304,0.107325612375644,0.175873283628884,0
"1305",1305,0.130997530232007,0.199483131175473,0
"1306",1306,0.122447432510005,0.194819027748071,0
"1307",1307,0.132506823418542,0.216542559773457,0
"1308",1308,0.114147354915131,0.194040675720884,0
"1309",1309,0.108437733222366,0.181614434737347,1
"1310",1310,0.11910346721267,0.184131822569572,1
"1311",1311,0.10358789423134,0.173144241590496,0
"1312",1312,0.104693376546475,0.171381939818677,1
"1313",1313,0.106756933815185,0.173440806539013,1
"1314",1314,0.115838992731084,0.190294662153498,1
"1315",1315,0.118870043499602,0.188067785096914,1
"1316",1316,0.121508165955871,0.186274101442691,1
"1317",1317,0.109401725078753,0.177320316154064,1
"1318",1318,0.12873621916552,0.197765854748457,0
"1319",1319,0.123529660025591,0.18977031280698,0
"1320",1320,0.119110466597006,0.185140347435196,1
"1321",1321,0.11721143324044,0.180279770616683,1
"1322",1322,0.109727193615424,0.177220905262062,0
"1323",1323,0.103410983965516,0.171512185384472,1
"1324",1324,0.101582172422056,0.171597334104624,1
"1325",1325,0.120185718261087,0.183643386996673,1
"1326",1326,0.11981059305579,0.182804010663328,1
"1327",1327,0.117892674254432,0.190755369039037,0
"1328",1328,0.10924988677982,0.18315759422725,1
"1329",1329,0.106793512613287,0.178355862922232,0
"1330",1330,0.11502612241423,0.180381283360726,1
"1331",1331,0.110212034949538,0.176843056612731,1
"1332",1332,0.100511374660417,0.167203995845182,1
"1333",1333,0.104815378121364,0.171498371767611,0
"1334",1334,0.122617929731652,0.178661621202928,1
"1335",1335,0.116921522130215,0.179216231879321,1
"1336",1336,0.115851598874604,0.177186039617781,1
"1337",1337,0.109666587529108,0.173454277810882,1
"1338",1338,0.115291769923685,0.180889490310669,1
"1339",1339,0.111257451279724,0.17631317013929,0
"1340",1340,0.119299824288031,0.183886685579212,0
"1341",1341,0.111868944564496,0.181485645481297,0
"1342",1342,0.112574510072931,0.176088283272188,1
"1343",1343,0.103768297054267,0.169476907825631,1
"1344",1344,0.113482571212734,0.181628255508473,0
"1345",1345,0.118830574570424,0.18953117616697,0
"1346",1346,0.108258790028345,0.178880545261215,1
"1347",1347,0.105520515730823,0.172870822485256,0
"1348",1348,0.102737457566119,0.168014089362391,1
"1349",1349,0.105360401278979,0.171730317729589,1
"1350",1350,0.103776698987798,0.169289495798993,1
"1351",1351,0.10654895228329,0.173091451092068,0
"1352",1352,0.108453328323007,0.173015101932674,1
"1353",1353,0.114356117927614,0.178052123043581,1
"1354",1354,0.104256925235682,0.167132652597028,1
"1355",1355,0.107505306242361,0.169970827438561,1
"1356",1356,0.104219663394506,0.16937436495152,0
"1357",1357,0.100896023224238,0.167331394496258,1
"1358",1358,0.0985337996028027,0.164740031736113,1
"1359",1359,0.106661939575551,0.168549386646453,1
"1360",1360,0.112274461510998,0.171849179611942,1
"1361",1361,0.117313989638148,0.172050065601546,1
"1362",1362,0.112158360572774,0.170452345569939,1
"1363",1363,0.113574344589614,0.176764801490885,0
"1364",1364,0.110797220933732,0.178353334237106,0
"1365",1365,0.10749997823357,0.172324299706868,1
"1366",1366,0.1243246254911,0.17979543744248,1
"1367",1367,0.11941355531647,0.180365228363869,0
"1368",1368,0.108604679437435,0.17268082284278,0
"1369",1369,0.106968915023513,0.169686252693437,1
"1370",1370,0.100516857086958,0.164240470551913,1
"1371",1371,0.102989685193361,0.165878384788582,1
"1372",1372,0.100403177354243,0.164336022554774,0
"1373",1373,0.118204206762536,0.204321682502888,0
"1374",1374,0.123174628484081,0.195251292816072,1
"1375",1375,0.143598390983383,0.209725882470616,0
"1376",1376,0.122731602877906,0.191628011370826,0
"1377",1377,0.125442288231675,0.185181344269059,1
"1378",1378,0.111329582275589,0.176066184342619,0
"1379",1379,0.123013347370872,0.186742912554841,0
"1380",1380,0.113722619889836,0.181411316430081,0
"1381",1381,0.101807322900953,0.168845989772285,1
"1382",1382,0.102756960471899,0.16899721546438,1
"1383",1383,0.10554029791246,0.170668219532776,1
"1384",1384,0.11306614149556,0.174501383701761,1
"1385",1385,0.113277449537672,0.175613478089334,1
"1386",1386,0.109408630940263,0.172075056825634,1
"1387",1387,0.103809547892041,0.169445498476101,0
"1388",1388,0.104210058567825,0.167773759522171,0
"1389",1389,0.114845423688807,0.177729960263047,0
"1390",1390,0.102205455264128,0.167624200625591,0
"1391",1391,0.109835768225926,0.170612390108705,1
"1392",1392,0.111053386038494,0.172084138152187,0
"1393",1393,0.101375106487986,0.1646698800691,0
"1394",1394,0.105264716013864,0.16642959525146,1
"1395",1395,0.114811299512163,0.185977895550799,0
"1396",1396,0.110302987449948,0.175629489941727,1
"1397",1397,0.10825135707006,0.173477646676954,0
"1398",1398,0.110840906664511,0.170378602184038,1
"1399",1399,0.106241673667248,0.167729284088904,0
"1400",1400,0.0995239046103446,0.162053598690308,0
"1401",1401,0.0964905553313162,0.160248842168907,0
"1402",1402,0.100666914017667,0.161657553284217,0
"1403",1403,0.101464659473643,0.161558167028777,1
"1404",1404,0.097185440129931,0.155425897158286,1
"1405",1405,0.10260600357578,0.158973588217376,1
"1406",1406,0.107453903893154,0.163349419833401,0
"1407",1407,0.11466144914668,0.16942296219273,1
"1408",1408,0.110614429076648,0.168911245789143,0
"1409",1409,0.116327043404701,0.177205969355456,0
"1410",1410,0.11384320822012,0.177265497227399,1
"1411",1411,0.102878436118589,0.166636820970848,0
"1412",1412,0.103491880997434,0.165760431131832,1
"1413",1413,0.111339794445278,0.173925777458592,0
"1414",1414,0.101348317472394,0.163350145943648,1
"1415",1415,0.104702517603003,0.164334406904363,1
"1416",1416,0.10903457282705,0.169244794936599,0
"1417",1417,0.107884148077632,0.164623527461377,1
"1418",1418,0.107130782709627,0.164077262706922,0
"1419",1419,0.0969071279812837,0.157748327258485,0
"1420",1420,0.0971703956941148,0.157484557426033,0
"1421",1421,0.0945299698513728,0.156158784157011,1
"1422",1422,0.101871637762353,0.162006274965013,1
"1423",1423,0.102302674706003,0.162681571383181,1
"1424",1424,0.11562221005909,0.178515846876457,1
"1425",1425,0.114596383839997,0.176861161234901,0
"1426",1426,0.121451985455088,0.178054900266967,0
"1427",1427,0.106568419020031,0.169473241457065,0
"1428",1428,0.098447394315396,0.162023011820901,1
"1429",1429,0.10939116960436,0.168555743977588,1
"1430",1430,0.128125060142118,0.199787916682226,0
"1431",1431,0.116108371330931,0.185943106782814,0
"1432",1432,0.107749476896391,0.175464990051975,1
"1433",1433,0.109435870281846,0.170008055937878,1
"1434",1434,0.103264455675033,0.165650746840557,1
"1435",1435,0.101845177212877,0.16627436465847,1
"1436",1436,0.0956241792375269,0.160439600883999,0
"1437",1437,0.0960145156818578,0.161240899564304,0
"1438",1438,0.0932567761939269,0.159622202651325,0
"1439",1439,0.0958936482756686,0.158216711059925,0
"1440",1440,0.0908194908601468,0.152136180861906,1
"1441",1441,0.0900725721884187,0.151783967938888,1
"1442",1442,0.101538626614648,0.159602106257574,1
"1443",1443,0.0963390270175953,0.156033617128859,1
"1444",1444,0.098403672583913,0.157914610248951,0
"1445",1445,0.0975343257367561,0.155246987467913,1
"1446",1446,0.106186035736615,0.162580306747444,0
"1447",1447,0.0976320729567695,0.157327251806092,1
"1448",1448,0.0965211955015105,0.156362114558109,1
"1449",1449,0.0989492945135719,0.157499423711758,1
"1450",1450,0.103709478275106,0.160076170304259,1
"1451",1451,0.115535620929937,0.185372371434671,0
"1452",1452,0.120054238723248,0.177042768249334,1
"1453",1453,0.105897124822444,0.165111085331408,1
"1454",1454,0.0963394194076796,0.159150995026501,1
"1455",1455,0.106332211607232,0.164994258774724,0
"1456",1456,0.100636801272049,0.164938973103354,0
"1457",1457,0.101101238895895,0.164503750869075,0
"1458",1458,0.0965682671222816,0.160191967402279,1
"1459",1459,0.0944740033417802,0.159286649597077,1
"1460",1460,0.0964119150513678,0.158449189779752,0
"1461",1461,0.101895550168111,0.163306483082648,0
"1462",1462,0.11408006727407,0.172804209770965,0
"1463",1463,0.104207829949298,0.163495001253858,0
"1464",1464,0.0908188052318757,0.150602014925419,1
"1465",1465,0.0997341212795619,0.156798405357489,1
"1466",1466,0.107923033430803,0.162620141937064,1
"1467",1467,0.099086094516947,0.157016750320672,1
"1468",1468,0.099894184532136,0.156415978994803,1
"1469",1469,0.0971360759615623,0.155288150930322,0
"1470",1470,0.0916776705187056,0.150367281921479,1
"1471",1471,0.115630173400798,0.185615561545006,0
"1472",1472,0.113947479667169,0.181672142957915,0
"1473",1473,0.101720277037704,0.170287363434842,0
"1474",1474,0.100044287517586,0.163120205901684,1
"1475",1475,0.104636364262533,0.164021197459868,1
"1476",1476,0.100292259934183,0.157462141937045,1
"1477",1477,0.0986928584440109,0.158036937009362,0
"1478",1478,0.116826252139512,0.171662720591655,1
"1479",1479,0.111906069739243,0.17411298526801,0
"1480",1480,0.111257092394559,0.172666961563481,0
"1481",1481,0.113309106145419,0.170368940565869,1
"1482",1482,0.112092624128992,0.170520281335078,1
"1483",1483,0.100145438856633,0.160449547045282,1
"1484",1484,0.092304749530037,0.15466032288056,1
"1485",1485,0.0895630394504697,0.152156267823463,0
"1486",1486,0.0976591425491505,0.16587190407007,0
"1487",1487,0.108570060781598,0.174909697551536,0
